,Price,Age,KM,FuelType,HP,MetColor,Automatic,CC,Doors,Weight,Predicted Price,Model Split,Accuracy
1077,6950,80,143560,Petrol,86,1,1,1300,3,1045,,Train Data,6950
1078,7950,71,139145,Diesel,73,0,0,2000,2,1115,,Train Data,7950
1079,8950,55.67215569,138500,Petrol,86,0,0,1300,5,1050,,Train Data,8950
1080,7950,74,137741,Diesel,90,1,0,2000,5,1135,,Train Data,7950
1081,9500,80,137178,Diesel,90,1,0,2000,5,1135,,Train Data,9500
1082,8600,55.67215569,134889,Diesel,72,1,0,2000,3,1115,,Train Data,8600
1083,5950,71,134660,Diesel,72,0,0,2000,5,1135,,Train Data,5950
1084,7750,73,134539,Petrol,110,1,0,1600,5,1070,,Train Data,7750
1085,7950,79,131500,Diesel,72,0,0,2000,5,1140,,Train Data,7950
1086,6950,77,131307,Petrol,110,1,0,1600,3,1050,,Train Data,6950
1087,7250,74,130025,Petrol,110,1,0,1600,3,1050,,Train Data,7250
1088,6500,78,130000,Petrol,86,1,0,1300,5,1015,,Train Data,6500
1089,7250,77,128960,Petrol,110,1,0,1600,5,1070,,Train Data,7250
1090,9250,80,128351,Petrol,110,1,0,1600,5,1070,,Train Data,9250
1091,8250,73,128006,Petrol,110,1,0,1600,3,1050,,Train Data,8250
1092,7250,71,127159,Diesel,72,1,0,2000,3,1115,,Train Data,7250
1093,5250,72,126478,Petrol,110,1,0,1600,4,1035,,Train Data,5250
1094,7900,77,126000,Petrol,110,1,0,1600,5,1050,,Train Data,7900
1095,6900,76,125778,Petrol,110,0,0,1600,3,1050,,Train Data,6900
1096,7900,75,125400,Petrol,110,0,0,1600,3,1050,,Train Data,7900
1097,7250,74,124910,Diesel,72,0,0,2000,5,1135,,Train Data,7250
1098,8450,70,124743,Petrol,110,1,0,1600,3,1050,,Train Data,8450
1099,7950,55.67215569,124591,Petrol,110,1,0,1600,5,1075,,Train Data,7950
1100,7950,74,124057,Petrol,110,1,0,1600,3,1050,,Train Data,7950
1101,6450,72,123403,Petrol,110,1,0,1600,3,1050,,Train Data,6450
1102,6650,75,123104,Petrol,110,1,0,1600,5,1070,,Train Data,6650
1103,7950,74,123077,Petrol,86,1,0,1300,3,1015,,Train Data,7950
1104,7250,80,122820,Petrol,86,0,0,1300,5,1040,,Train Data,7250
1105,7450,77,122290,Petrol,110,0,0,1600,3,1050,,Train Data,7450
1106,7950,74,121900,Petrol,110,1,0,1600,4,1035,,Train Data,7950
1107,7250,55.67215569,121545,Petrol,110,1,0,1600,5,1070,,Train Data,7250
1108,8250,71,120474,Diesel,72,1,0,2000,3,1115,,Train Data,8250
1109,8950,76,120263,Diesel,72,1,0,2000,5,1135,,Train Data,8950
1110,7750,74,120196,Petrol,110,1,0,1600,3,1050,,Train Data,7750
1111,8500,71,120000,Petrol,110,0,0,1600,5,1085,,Train Data,8500
1112,7750,78,120000,Petrol,110,0,0,1600,5,1075,,Train Data,7750
1113,5750,73,115877,Petrol,110,0,0,1600,4,1035,,Train Data,5750
1114,6900,76,115345,Petrol,110,1,0,1600,5,1070,,Train Data,6900
1115,6500,55.67215569,115157,Petrol,110,1,0,1600,3,1050,,Train Data,6500
1116,6500,78,115000,Petrol,107,1,1,1600,5,1100,,Train Data,6500
1117,7600,77,114258,Petrol,86,1,0,1300,5,1050,,Train Data,7600
1118,8950,73,112963,Diesel,72,1,0,2000,5,1135,,Train Data,8950
1119,7450,74,112307,Petrol,110,1,0,1600,5,1070,,Train Data,7450
1120,7350,72,63634,Petrol,86,1,0,1300,3,1015,,Train Data,7350
1121,7750,73,111602,Petrol,86,1,0,1300,3,1015,,Train Data,7750
1122,7460,80,111392,CNG,110,0,0,1598,3,1083,,Train Data,7460
1123,9250,76,110901,Petrol,110,1,0,1600,5,1085,,Train Data,9250
1124,7250,80,110887,Petrol,110,1,0,1600,3,1055,,Train Data,7250
1125,6500,72,110634,Petrol,86,1,0,1300,3,1015,,Train Data,6500
1126,6800,80,110000,Petrol,110,1,0,1600,4,1035,,Train Data,6800
1127,8700,75,109540,Petrol,110,0,0,1600,5,1085,,Train Data,8700
1128,7500,55.67215569,109263,Petrol,110,0,0,1600,5,1070,,Train Data,7500
1129,7750,71,107516,Petrol,110,1,0,1600,3,1050,,Train Data,7750
1130,7950,73,107108,Petrol,110,1,0,1600,3,1050,,Train Data,7950
1131,9950,75,107000,Petrol,110,1,0,1600,3,1050,,Train Data,9950
1132,6640,74,106250,Petrol,110,0,0,1600,5,1070,,Train Data,6640
1133,8750,71,106150,Petrol,86,0,0,1300,3,1015,,Train Data,8750
1134,7750,72,106108,Petrol,110,1,0,1600,3,1050,,Train Data,7750
1135,5950,72,105856,Petrol,86,0,0,1300,3,1015,,Train Data,5950
1136,6750,77,105152,Petrol,86,0,0,1300,3,1015,,Train Data,6750
1137,6500,80,105135,Petrol,110,1,0,1600,3,1050,,Train Data,6500
1138,8750,76,104344,Petrol,110,1,0,1600,3,1050,,Train Data,8750
1139,7950,74,104150,Petrol,110,1,0,1600,3,1050,,Train Data,7950
1140,6750,74,104000,Petrol,86,1,0,1300,3,1010,,Train Data,6750
1141,7950,73,103121,Petrol,86,1,0,1300,5,1035,,Train Data,7950
1142,7950,80,102300,Petrol,86,1,0,1300,3,1015,,Train Data,7950
1143,8950,75,102005,Petrol,107,1,1,1600,5,1105,,Train Data,8950
1144,7750,77,102000,Petrol,86,1,0,1300,3,1015,,Train Data,7750
1145,6450,75,101855,Petrol,110,1,0,1600,5,1070,,Train Data,6450
1146,6900,74,101773,Petrol,110,0,0,1600,3,1050,,Train Data,6900
1147,8450,75,101159,Petrol,110,1,0,1600,5,1085,,Train Data,8450
1148,6750,74,101000,Petrol,86,0,0,1300,3,1015,,Train Data,6750
1149,8050,74,100732,Petrol,86,1,1,1300,4,1030,,Train Data,8050
1150,9500,79,100719,Petrol,110,0,0,1600,5,1070,,Train Data,9500
1151,7750,78,100487,Petrol,110,0,0,1600,4,1035,,Train Data,7750
1152,8500,80,100458,Petrol,110,0,0,1600,5,1085,,Train Data,8500
1153,7795,75,100192,Petrol,110,1,0,1600,3,1050,,Train Data,7795
1154,6490,80,100123,Petrol,110,1,0,1600,3,1050,,Train Data,6490
1155,7950,73,99971,Petrol,110,1,0,1600,3,1050,,Train Data,7950
1156,6425,79,99397,Petrol,86,0,0,1300,5,1035,,Train Data,6425
1157,8950,69,99374,Petrol,86,1,0,1300,5,1035,,Train Data,8950
1158,6950,72,99245,Petrol,110,1,0,1600,5,1114,,Train Data,6950
1159,8750,79,98742,Petrol,110,0,0,1600,5,1085,,Train Data,8750
1160,8450,71,98154,Petrol,110,1,0,1600,3,1050,,Train Data,8450
1161,7950,77,98000,Petrol,110,1,0,1600,5,1065,,Train Data,7950
1162,7950,80,97548,Petrol,86,0,0,1300,5,1035,,Train Data,7950
1163,8900,78,97534,Petrol,110,1,0,1600,5,1070,,Train Data,8900
1164,8950,73,97494,Petrol,110,1,0,1600,5,1085,,Train Data,8950
1165,8900,73,97085,Petrol,110,1,0,1600,5,1085,,Train Data,8900
1166,7950,69,97000,Petrol,110,0,0,1600,4,1035,,Train Data,7950
1167,6495,74,96302,Petrol,86,1,0,1300,3,1015,,Train Data,6495
1168,7250,78,96000,Petrol,86,1,0,1300,3,1015,,Train Data,7250
1169,9250,55.67215569,96000,Petrol,110,1,0,1600,5,1085,,Train Data,9250
1170,6650,78,95909,Petrol,110,1,0,1600,5,1070,,Train Data,6650
1171,6990,79,95700,Petrol,110,0,0,1600,5,1085,,Train Data,6990
1172,7750,78,95651,Petrol,110,1,0,1600,5,1070,,Train Data,7750
1173,6950,79,95000,Petrol,86,1,0,1300,5,1035,,Train Data,6950
1174,7250,80,94447,Petrol,110,0,0,1600,3,1050,,Train Data,7250
1175,9950,55.67215569,94079,Petrol,110,1,0,1600,5,1085,,Train Data,9950
1176,9250,55.67215569,93841,Petrol,110,0,0,1600,5,1070,,Train Data,9250
1177,7200,79,93090,Petrol,86,1,0,1300,5,1035,,Train Data,7200
1178,8250,72,93066,Petrol,110,1,0,1600,5,1075,,Train Data,8250
1179,8950,79,93039,Petrol,110,1,0,1600,3,1050,,Train Data,8950
1180,8250,77,93000,Petrol,110,1,0,1600,5,1075,,Train Data,8250
1181,6250,80,92830,Petrol,86,1,0,1300,3,1015,,Train Data,6250
1182,9900,80,92255,Petrol,107,0,1,1600,5,1105,,Train Data,9900
1183,7300,80,92096,Petrol,86,1,0,1300,5,1035,,Train Data,7300
1184,8950,72,91921,Petrol,86,1,0,1300,3,1020,,Train Data,8950
1185,6500,70,91900,Petrol,86,1,0,1300,3,1015,,Train Data,6500
1186,7950,78,91399,Petrol,110,1,0,1600,5,1070,,Train Data,7950
1187,7450,75,91082,Petrol,110,1,0,1600,3,1050,,Train Data,7450
1188,7950,71,90370,Petrol,86,1,0,1300,5,1035,,Train Data,7950
1189,8500,78,90345,Petrol,86,1,0,1300,5,1035,,Train Data,8500
1190,6950,77,90305,Petrol,86,1,0,1300,3,1015,,Train Data,6950
1191,7950,78,90011,Petrol,86,0,1,1300,3,1045,,Train Data,7950
1192,6750,77,90000,Petrol,86,1,0,1300,3,1015,,Train Data,6750
1193,8450,70,89983,Petrol,110,0,0,1600,3,1055,,Train Data,8450
1194,7500,78,89953,Petrol,110,0,0,1600,5,1114,,Train Data,7500
1195,8750,74,89800,Diesel,72,1,0,2000,3,1115,,Train Data,8750
1196,8750,79,89739,Petrol,86,1,0,1300,5,1035,,Train Data,8750
1197,8950,76,89520,Petrol,110,1,0,1600,3,1050,,Train Data,8950
1198,7450,55.67215569,89507,Petrol,86,0,0,1300,3,1015,,Train Data,7450
1199,9200,69,89096,Petrol,110,1,0,1600,5,1085,,Train Data,9200
1200,8950,74,88700,Petrol,110,1,0,1600,3,1050,,Train Data,8950
1201,7850,72,88500,Petrol,110,1,0,1600,5,1075,,Train Data,7850
1202,6950,73,88186,Diesel,72,1,0,2000,3,1115,,Train Data,6950
1203,7200,75,88000,Petrol,110,1,0,1600,3,1050,,Train Data,7200
1204,7450,78,87743,Petrol,110,0,0,1600,3,1055,,Train Data,7450
1205,6750,75,87613,Petrol,86,0,0,1300,3,1015,,Train Data,6750
1206,7500,73,87358,Petrol,110,1,0,1600,3,1050,,Train Data,7500
1207,7450,55.67215569,87083,Petrol,110,0,0,1600,4,1035,,Train Data,7450
1208,7950,70,87000,Petrol,110,1,0,1600,4,1035,,Train Data,7950
1209,7250,78,87000,Petrol,110,1,0,1600,4,1035,,Train Data,7250
1210,7950,55.67215569,87000,Petrol,86,1,0,1300,3,1015,,Train Data,7950
1211,8250,80,87000,Petrol,86,1,0,1300,3,1015,,Train Data,8250
1212,8250,72,86860,Petrol,110,0,0,1600,5,1075,,Train Data,8250
1213,6750,80,86109,Petrol,110,1,0,1600,3,1055,,Train Data,6750
1214,8750,79,86000,Petrol,86,1,0,1300,5,1040,,Train Data,8750
1215,8950,80,86000,Petrol,110,0,0,1600,3,1050,,Train Data,8950
1216,8500,70,85864,Diesel,72,1,0,2000,5,1135,,Train Data,8500
1217,8250,80,85565,Petrol,110,0,0,1600,5,1070,,Train Data,8250
1218,9450,70,85470,Petrol,107,0,1,1600,3,1080,,Train Data,9450
1219,7950,73,85200,Petrol,110,1,0,1600,3,1050,,Train Data,7950
1220,7900,70,85000,Petrol,110,1,0,1600,3,1055,,Train Data,7900
1221,8500,73,84988,Petrol,110,1,0,1600,3,1050,,Train Data,8500
1222,8250,79,84966,Petrol,110,0,0,1600,5,1070,,Train Data,8250
1223,8250,76,84472,Petrol,110,1,0,1600,5,1070,,Train Data,8250
1224,8950,73,84402,Petrol,110,1,0,1600,4,1035,,Train Data,8950
1225,7950,74,84123,Petrol,110,0,0,1600,3,1050,,Train Data,7950
1226,6950,55.67215569,84000,Petrol,110,0,0,1600,5,1075,,Train Data,6950
1227,7250,78,84000,Petrol,110,1,0,1600,5,1065,,Train Data,7250
1228,7750,77,84000,Petrol,110,1,0,1600,5,1085,,Train Data,7750
1229,8700,75,83850,Petrol,110,1,0,1600,3,1055,,Train Data,8700
1230,8950,55.67215569,83540,Petrol,110,1,0,1600,5,1070,,Train Data,8950
1231,6750,76,83405,Petrol,110,1,0,1600,5,1070,,Train Data,6750
1232,7500,71,83291,Petrol,110,1,0,1600,5,1070,,Train Data,7500
1233,7950,69,83133,Petrol,86,0,0,1300,3,1015,,Train Data,7950
1234,8950,71,83047,Petrol,86,1,1,1300,3,1045,,Train Data,8950
1235,7950,71,82700,Petrol,110,0,0,1600,3,1050,,Train Data,7950
1236,7450,55.67215569,82675,Petrol,86,0,0,1300,3,1015,,Train Data,7450
1237,5950,78,82595,Petrol,86,1,0,1300,3,1015,,Train Data,5950
1238,7750,75,82256,Petrol,110,1,0,1600,3,1050,,Train Data,7750
1239,6950,77,82103,Petrol,86,1,0,1300,3,1015,,Train Data,6950
1240,8750,80,82021,Petrol,86,1,0,1300,5,1035,,Train Data,8750
1241,8950,71,82000,Petrol,110,1,0,1600,5,1075,,Train Data,8950
1242,7495,79,81988,Petrol,110,1,0,1600,5,1070,,Train Data,7495
1243,7750,76,81930,Petrol,110,1,0,1600,5,1070,,Train Data,7750
1244,6950,70,81663,Petrol,110,0,0,1600,3,1050,,Train Data,6950
1245,7990,77,80486,Petrol,101.4783217,1,0,1600,5,1070,,Train Data,7990
1246,7250,78,80000,Petrol,110,1,0,1600,4,1065,,Train Data,7250
1247,6900,69,79000,Petrol,86,0,0,1300,3,1015,,Train Data,6900
1248,7750,74,78894,Petrol,110,0,0,1600,5,1070,,Train Data,7750
1249,7250,55.67215569,78689,Petrol,110,0,0,1600,4,1035,,Train Data,7250
1250,8950,77,78435,Petrol,86,0,0,1300,3,1015,,Train Data,8950
1251,8500,71,78260,Petrol,110,0,0,1600,3,1050,,Train Data,8500
1252,7950,72,78120,Petrol,110,1,0,1600,5,1075,,Train Data,7950
1253,6950,77,77000,Petrol,86,1,0,1300,3,1015,,Train Data,6950
1254,8000,55.67215569,77000,Petrol,110,0,0,1600,3,1050,,Train Data,8000
1255,7950,75,76382,Petrol,110,1,0,1600,3,1055,,Train Data,7950
1256,8500,76,76268,Petrol,86,1,0,1300,3,1015,,Train Data,8500
1257,7490,73,76151,Petrol,86,1,0,1300,3,1015,,Train Data,7490
1258,8250,80,76000,Petrol,110,1,0,1600,3,1050,,Train Data,8250
1259,9250,71,76000,Petrol,110,1,0,1600,5,1070,,Train Data,9250
1260,7950,72,75840,Petrol,86,0,0,1300,5,1035,,Train Data,7950
1261,9500,77,75799,Petrol,110,1,0,1600,3,1050,,Train Data,9500
1262,8950,72,75525,Petrol,110,1,0,1600,3,1114,,Train Data,8950
1263,8450,78,75323,Petrol,86,1,0,1300,5,1050,,Train Data,8450
1264,7995,79,75322,Petrol,110,1,0,1600,4,1115,,Train Data,7995
1265,8750,78,75226,Petrol,110,0,0,1600,4,1035,,Train Data,8750
1266,5950,71,75085,Petrol,86,0,0,1300,5,1035,,Train Data,5950
1267,8500,73,75000,Petrol,110,0,0,1600,5,1075,,Train Data,8500
1268,8950,69,75000,Petrol,86,1,0,1300,4,1000,,Train Data,8950
1269,8750,69,75000,Petrol,86,1,0,1300,4,1000,,Train Data,8750
1270,7600,78,74926,Petrol,110,1,0,1600,5,1075,,Train Data,7600
1271,7145,80,74785,Petrol,110,1,0,1600,5,1070,,Train Data,7145
1272,8450,69,74573,Petrol,110,1,0,1600,5,1085,,Train Data,8450
1273,5950,55.67215569,74567,Petrol,86,1,0,1300,3,1015,,Train Data,5950
1274,9000,80,74196,Petrol,110,1,0,1600,5,1075,,Train Data,9000
1275,7250,80,74151,Petrol,110,1,0,1600,3,1050,,Train Data,7250
1276,7400,75,74096,Petrol,110,1,0,1600,3,1050,,Train Data,7400
1277,8800,79,74093,Petrol,110,1,0,1600,5,1075,,Train Data,8800
1278,7750,71,74000,Petrol,110,0,0,1600,3,1050,,Train Data,7750
1279,7500,75,74000,Petrol,86,1,0,1300,3,1015,,Train Data,7500
1280,8450,78,73638,Petrol,86,1,1,1300,4,1015,,Train Data,8450
1281,7400,55.67215569,73460,Petrol,110,1,0,1600,5,1070,,Train Data,7400
1282,7500,80,73200,Petrol,110,1,0,1600,5,1070,,Train Data,7500
1283,8950,76,73116,Petrol,110,1,0,1600,5,1075,,Train Data,8950
1284,8950,55.67215569,73014,Petrol,110,1,0,1600,5,1075,,Train Data,8950
1285,7950,77,72703,Petrol,110,1,0,1600,3,1050,,Train Data,7950
1286,7950,79,72328,Petrol,110,1,0,1600,5,1075,,Train Data,7950
1287,7950,78,72222,Petrol,110,1,0,1600,5,1070,,Train Data,7950
1288,8950,71,72128,Petrol,107,1,1,1600,5,1100,,Train Data,8950
1289,7750,78,72090,Petrol,110,1,0,1600,5,1070,,Train Data,7750
1290,8250,78,72000,Petrol,110,1,0,1600,4,1035,,Train Data,8250
1291,7950,78,72000,Petrol,110,0,0,1600,3,1055,,Train Data,7950
1292,7750,77,71900,Petrol,86,1,0,1300,3,1015,,Train Data,7750
1293,8500,77,71825,Petrol,110,0,0,1600,5,1075,,Train Data,8500
1294,6950,80,71740,Petrol,110,1,0,1600,5,1070,,Train Data,6950
1295,7500,80,71500,Petrol,110,1,0,1600,4,1035,,Train Data,7500
1296,7750,79,71359,Petrol,110,1,0,1600,3,1050,,Train Data,7750
1297,5950,79,71263,Petrol,86,1,0,1300,3,1015,,Train Data,5950
1298,7500,78,71186,Petrol,110,0,0,1600,3,1050,,Train Data,7500
1299,8950,72,71054,Petrol,86,0,1,1300,3,1045,,Train Data,8950
1300,7950,76,71000,Petrol,110,1,0,1600,3,1050,,Train Data,7950
1301,6900,80,70939,Petrol,110,1,1,1600,5,1100,,Train Data,6900
1302,7450,77,70932,Petrol,110,1,0,1600,3,1050,,Train Data,7450
1303,8500,80,70597,Petrol,107,1,1,1600,3,1080,,Train Data,8500
1304,7500,73,70482,Petrol,110,1,0,1600,5,1075,,Train Data,7500
1305,8750,77,70124,Petrol,110,1,0,1600,3,1050,,Train Data,8750
1306,7500,76,70039,Petrol,110,1,0,1600,3,1050,,Train Data,7500
1307,9950,80,69904,Petrol,110,0,0,1600,5,1070,,Train Data,9950
1308,7950,75,69388,Petrol,86,0,0,1300,3,1010,,Train Data,7950
1309,9950,75,69320,Petrol,110,1,0,1600,5,1070,,Train Data,9950
1310,9250,78,69000,Petrol,110,1,0,1600,5,1075,,Train Data,9250
1311,9250,73,68988,Petrol,86,1,0,1300,5,1035,,Train Data,9250
1312,9950,55.67215569,68945,Petrol,110,1,0,1600,5,1085,,Train Data,9950
1313,5950,74,68285,Petrol,110,1,0,1600,3,1050,,Train Data,5950
1314,7995,55.67215569,68000,Petrol,110,1,0,1600,5,1075,,Train Data,7995
1315,8950,55.67215569,68000,Petrol,86,1,1,1300,3,1045,,Train Data,8950
1316,7450,75,67451,Petrol,86,1,0,1300,4,1000,,Train Data,7450
1317,8250,55.67215569,67266,Petrol,86,1,0,1300,5,1035,,Train Data,8250
1318,8500,78,67255,Petrol,110,0,0,1600,5,1085,,Train Data,8500
1319,8500,70,67100,Petrol,110,1,0,1600,5,1075,,Train Data,8500
1320,9400,69,67092,Diesel,72,1,0,2000,3,1115,,Train Data,9400
1321,7250,80,66880,Petrol,110,1,0,1600,3,1055,,Train Data,7250
1322,8950,79,66855,Petrol,110,1,0,1600,5,1075,,Train Data,8950
1323,9450,80,66843,Petrol,110,1,0,1600,5,1075,,Train Data,9450
1324,8500,74,66718,Petrol,110,1,0,1600,3,1050,,Train Data,8500
1325,6750,80,66168,Petrol,86,1,0,1300,3,1015,,Train Data,6750
1326,7400,80,65950,Petrol,110,0,0,1600,5,1070,,Train Data,7400
1327,8950,78,65500,Petrol,86,1,0,1300,3,1015,,Train Data,8950
1328,6900,80,65307,Petrol,110,1,0,1600,3,1055,,Train Data,6900
1329,7750,79,65254,Petrol,86,1,0,1300,3,1015,,Train Data,7750
1330,8950,71,65021,Diesel,72,1,0,2000,3,1115,,Train Data,8950
1331,6950,75,65006,Petrol,86,1,0,1300,3,1015,,Train Data,6950
1332,8495,77,64280,Petrol,110,0,0,1600,4,1035,,Train Data,8495
1333,10000,75,64000,Petrol,107,0,1,1600,3,1085,,Train Data,10000
1334,6999,71,64000,Petrol,110,1,0,1600,5,1070,,Train Data,6999
1335,8950,80,64000,Petrol,110,0,0,1600,3,1055,,Train Data,8950
1336,8500,79,63918,Petrol,110,1,0,1600,4,1035,,Train Data,8500
1337,8750,75,63634,Petrol,110,1,0,1600,4,1035,,Train Data,8750
1338,7499,80,63500,Petrol,110,1,0,1600,3,1050,,Train Data,7499
1339,9000,55.67215569,63266,Petrol,110,1,0,1600,4,1035,,Train Data,9000
1340,8950,77,62595,Petrol,110,1,0,1600,3,1050,,Train Data,8950
1341,6950,80,62581,Petrol,110,0,0,1600,5,1075,,Train Data,6950
1342,8500,77,62285,Petrol,110,1,0,1600,5,1075,,Train Data,8500
1343,8450,77,61906,Petrol,86,1,1,1300,5,1065,,Train Data,8450
1344,8950,74,61700,Petrol,110,0,0,1600,5,1070,,Train Data,8950
1345,8250,77,61648,Petrol,110,1,0,1600,5,1070,,Train Data,8250
1346,7950,75,61626,Petrol,86,0,0,1300,5,1035,,Train Data,7950
1347,7450,70,61510,Petrol,110,0,0,1600,4,1035,,Train Data,7450
1348,9000,79,61165,Petrol,107,1,1,1600,3,1080,,Train Data,9000
1349,7150,70,61000,Petrol,110,1,0,1600,4,1035,,Train Data,7150
1350,7750,76,60833,Petrol,110,1,0,1600,4,1035,,Train Data,7750
1351,5845,70,60600,Petrol,86,0,0,1300,3,1060,,Train Data,5845
1352,8500,72,60483,Petrol,110,1,0,1600,5,1075,,Train Data,8500
1353,8250,80,60476,Petrol,110,1,0,1600,5,1114,,Train Data,8250
1354,9450,79,60142,Petrol,110,0,0,1600,3,1050,,Train Data,9450
1355,6750,69,60050,Petrol,110,1,0,1600,3,1050,,Train Data,6750
1356,8400,77,60000,Petrol,110,1,0,1600,3,1050,,Train Data,8400
1357,7900,76,60000,Petrol,110,0,0,1600,3,1050,,Train Data,7900
1358,7950,76,59815,Petrol,110,1,0,1587,3,1055,,Train Data,7950
1359,8750,80,59326,Petrol,110,1,0,1600,5,1085,,Train Data,8750
1360,9900,73,59240,Petrol,110,1,0,1600,3,1050,,Train Data,9900
1361,6495,71,59164,Petrol,110,0,0,1600,4,1035,,Train Data,6495
1362,8250,70,59017,Petrol,107,1,1,1600,3,1080,,Train Data,8250
1363,6900,69,58952,Petrol,110,1,0,1600,3,1050,,Train Data,6900
1364,7500,74,58454,Petrol,86,1,0,1300,3,1015,,Train Data,7500
1365,7950,75,58341,Petrol,86,1,1,1300,4,1030,,Train Data,7950
1366,8250,80,58267,Petrol,110,1,0,1600,5,1070,,Train Data,8250
1367,8950,80,58000,Petrol,110,0,0,1600,3,1055,,Train Data,8950
1368,9750,70,57829,Petrol,110,0,0,1600,3,1050,,Train Data,9750
1369,8250,80,57787,Petrol,86,0,0,1300,3,1015,,Train Data,8250
1370,8900,78,57628,Petrol,110,0,0,1600,5,1075,,Train Data,8900
1371,8950,75,57537,Petrol,86,1,0,1300,5,1050,,Train Data,8950
1372,6750,76,57263,Petrol,110,1,0,1600,3,1050,,Train Data,6750
1373,7950,75,57144,Petrol,110,1,0,1600,5,1070,,Train Data,7950
1374,8600,69,57096,Petrol,86,1,0,1300,3,1025,,Train Data,8600
1375,7750,55.67215569,57000,Petrol,86,0,0,1300,4,1000,,Train Data,7750
1376,7800,55.67215569,56566,Petrol,110,1,0,1600,3,1050,,Train Data,7800
1377,8750,73,56307,Petrol,110,1,0,1600,3,1050,,Train Data,8750
1378,9500,79,56214,Petrol,86,0,0,1300,3,1015,,Train Data,9500
1379,7750,55.67215569,56132,Petrol,110,0,0,1600,4,1035,,Train Data,7750
1380,9950,79,55425,Petrol,110,0,0,1600,5,1075,,Train Data,9950
1381,7750,77,54439,Petrol,86,1,0,1300,3,1015,,Train Data,7750
1382,5950,69,53809,Petrol,110,1,0,1600,3,1050,,Train Data,5950
1383,10950,76,53133,Petrol,110,1,0,1600,5,1070,,Train Data,10950
1384,9450,77,52900,Petrol,110,1,0,1600,4,1075,,Train Data,9450
1385,8250,80,52700,Petrol,110,0,0,1600,3,1050,,Train Data,8250
1386,9750,69,52320,Petrol,110,0,0,1600,5,1070,,Train Data,9750
1387,7450,78,52287,Petrol,110,0,0,1600,5,1114,,Train Data,7450
1388,8750,75,52000,Petrol,110,1,0,1600,5,1075,,Train Data,8750
1389,8750,69,52000,Petrol,110,1,0,1600,3,1050,,Train Data,8750
1390,8500,73,52000,Petrol,110,1,1,1600,4,1065,,Train Data,8500
1391,8950,70,51874,Petrol,86,0,0,1300,4,1000,,Train Data,8950
1392,7500,79,49827,Petrol,86,1,0,1300,5,1035,,Train Data,7500
1393,7250,69,49640,Petrol,110,1,0,1600,4,1035,,Train Data,7250
1394,7450,80,49580,Petrol,110,1,0,1600,4,1035,,Train Data,7450
1395,8750,76,49170,Petrol,86,1,0,1300,3,1045,,Train Data,8750
1396,9800,77,48838,Petrol,110,0,0,1600,3,1055,,Train Data,9800
1397,7500,71,48576,Petrol,86,1,0,1300,3,1015,,Train Data,7500
1398,8950,75,48400,Petrol,110,1,0,1600,5,1075,,Train Data,8950
1399,8950,74,48242,Petrol,86,1,0,1300,5,1035,,Train Data,8950
1400,7450,70,47955,Petrol,110,1,0,1600,5,1070,,Train Data,7450
1401,8950,71,47633,Petrol,110,1,0,1600,5,1075,,Train Data,8950
1402,10500,55.67215569,47400,Petrol,86,1,0,1300,5,1040,,Train Data,10500
1403,7000,73,47360,Petrol,86,0,0,1300,3,1010,,Train Data,7000
1404,8500,77,45507,Petrol,110,1,0,1600,3,1050,,Train Data,8500
1405,7750,76,45410,Petrol,86,1,0,1300,5,1035,,Train Data,7750
1406,8950,70,44850,Petrol,110,1,0,1600,3,1050,,Train Data,8950
1407,8250,69,44826,Petrol,110,0,0,1600,5,1075,,Train Data,8250
1408,9250,55.67215569,44444,Petrol,110,1,0,1600,3,1050,,Train Data,9250
1409,7900,75,43720,Petrol,110,1,0,1600,5,1070,,Train Data,7900
1410,8500,78,43622,Petrol,86,1,0,1300,4,1000,,Train Data,8500
1411,7950,76,43532,Petrol,110,0,0,1600,5,1070,,Train Data,7950
1412,9950,69,42800,Petrol,110,1,0,1600,3,1050,,Train Data,9950
1413,8750,74,42317,Petrol,107,1,1,1600,5,1100,,Train Data,8750
1414,7500,80,42186,Petrol,110,1,0,1600,3,1050,,Train Data,7500
1415,6950,72,42000,Petrol,110,1,0,1600,3,1050,,Train Data,6950
1416,8950,55.67215569,40093,Petrol,110,0,0,1600,5,1114,,Train Data,8950
1417,8750,79,39800,Petrol,107,0,1,1600,3,1080,,Train Data,8750
1418,7750,73,39168,Petrol,86,1,0,1300,3,1015,,Train Data,7750
1419,8450,75,38945,Petrol,110,1,0,1600,3,1050,,Train Data,8450
1420,8150,76,36537,Petrol,110,0,1,1600,4,1075,,Train Data,8150
1421,8500,78,63634,Petrol,86,0,1,1300,3,1045,,Train Data,8500
1422,7600,55.67215569,36000,Petrol,110,1,0,1600,3,1050,,Train Data,7600
1423,7950,80,35821,Petrol,86,0,1,1300,3,1015,,Train Data,7950
1424,7750,73,34717,Petrol,86,0,0,1300,3,1015,,Train Data,7750
1425,7950,80,63634,Petrol,86,1,0,1300,4,1000,,Train Data,7950
1426,9950,78,30964,Petrol,110,1,1,1600,3,1080,,Train Data,9950
1427,8950,55.67215569,29000,Petrol,86,1,1,1300,3,1045,,Train Data,8950
1428,8450,72,63634,Petrol,86,1,0,1300,3,1015,,Train Data,8450
1429,8950,78,24000,Petrol,86,1,1,1300,5,1065,,Train Data,8950
1430,8450,80,23000,Petrol,86,0,0,1300,3,1015,,Train Data,8450
